Other_Seal_ID,Well_Report_ID,Other_Seal_Type,From,To,At
28856,12038418,Shale Trap,null,null,190
28857,12035951,K-Packer,null,null,320
28858,12035950,Formation Packer,null,null,240
28859,12035950,Formation Packer,null,null,200
28860,12035949,Formation Packer,null,null,100
28861,12035948,Formation Packer,null,null,400
28862,12035948,Formation Packer,null,null,320
28863,12035939,Formation Packer,null,null,300
28864,12035938,Formation Packer,null,null,340
28865,12035937,Formation Packer,null,null,200
28866,12035935,Formation Packer,null,null,100
28867,12035934,Formation Packer,null,null,340
28868,12035934,Formation Packer,null,null,320
28869,12035932,Formation Packer,null,null,180
28870,12035932,Formation Packer,null,null,140
28871,12035930,Formation Packer,null,null,220
28872,12035930,Formation Packer,null,null,180
28873,12035926,Formation Packer,null,null,200
28874,12035925,Formation Packer,null,null,300
28875,12035925,Formation Packer,null,null,220
28876,12038420,Drive Shoe,null,null,158
28877,12035923,Formation Packer,null,null,120
28878,12035922,Formation Packer,null,null,120
28879,12035921,Formation Packer,null,null,240
28880,12035920,Formation Packer,null,null,300
28881,12035919,Formation Packer,null,null,220
28882,12035919,Formation Packer,null,null,200
28883,12038421,Shale Trap,null,null,175
28884,12038431,Drive Shoe,null,null,84
28885,12038431,Shale Trap,null,null,80
28886,12032409,Formation Packer,null,null,380
28887,12032409,Formation Packer,null,null,340
28888,12032408,Formation Packer,null,null,120
28889,12032407,Formation Packer,null,null,120
28890,12032407,Formation Packer,null,null,60
28891,12032406,Formation Packer,null,null,100
28892,12032405,Formation Packer,null,null,340
28893,12032405,Formation Packer,null,null,320
28894,12032402,Formation Packer,null,null,112
28895,12032402,Formation Packer,null,null,110
28896,12032403,Formation Packer,null,null,290
28897,12032403,Formation Packer,null,null,270
28898,12032401,Formation Packer,null,null,400
28899,12032401,Formation Packer,null,null,360
28900,12033612,K-Packer,null,null,190
28901,12033612,Shale Trap,null,null,185
28902,12038365,Formation Packer,null,null,188
28903,12038432,K-Packer,null,null,85
28904,12038432,Formation Packer,null,null,82
28905,12038432,Shale Trap,null,null,80
28906,12032047,K-Packer,null,null,75.5
28907,12032043,Formation Packer,null,null,117
28908,12038438,Shale Trap,null,null,124.6
28909,12038440,K-Packer,null,null,151
28910,12038453,Drive Shoe,null,null,161
28911,12038453,K-Packer,null,null,160
28912,12038439,Shale Trap,null,null,103.6
28913,12038457,Drive Shoe,null,null,74
28914,12038461,Welded Ring,null,null,40
28915,12038464,Shale Trap,null,null,125
28916,12038464,Drive Shoe,null,null,36
28917,12038465,Shale Trap,null,null,120
28918,12038465,Drive Shoe,null,null,98
28919,12038466,Shale Trap,null,null,130
28920,12038466,Drive Shoe,null,null,36
28921,12038467,Shale Trap,null,null,96
28922,12038467,Drive Shoe,null,null,78
28923,12038468,Shale Trap,null,null,92
28924,12038468,Drive Shoe,null,null,88
28925,12038469,Drive Shoe,null,null,79
28926,12038472,Shale Trap,null,null,67
28927,12038474,Drive Shoe,null,null,32
28929,12038480,Formation Packer,null,null,53
28930,12038481,Drive Shoe,null,null,333
28931,12028641,Formation Packer,null,null,180
28932,12028641,Formation Packer,null,null,160
28933,12028655,Formation Packer,null,null,180
28934,12028655,Formation Packer,null,null,80
28935,12028656,Formation Packer,null,null,300
28936,12028656,Formation Packer,null,null,240
28937,12028661,Formation Packer,null,null,170
28938,12028664,Formation Packer,null,null,106
28940,12038483,K-Packer,null,null,15
28941,12038484,Welded Ring,null,null,12
28942,12038485,Drive Shoe,null,null,90
28943,12038485,Shale Trap,null,null,88
28944,12038486,Welded Ring,null,null,12
28945,12038487,Shale Trap,null,null,48
28947,12038495,Shale Trap,null,null,60
28948,12038495,Drive Shoe,null,null,41
28949,12038496,Shale Trap,null,null,10
28950,12038497,Drive Shoe,null,null,85
28951,12038500,Shale Trap,null,null,20
28952,12038505,Shale Trap,null,null,99
28953,12038505,Shale Trap,null,null,97
28954,12038505,Drive Shoe,null,null,40
28955,12038506,Shale Trap,null,null,160
28956,12038506,Shale Trap,null,null,158
28957,12038506,Shale Trap,null,null,154
28958,12037766,Drive Shoe,null,null,100
28959,12037766,Shale Trap,null,null,99
28960,12038510,K-Packer,null,null,170
28961,12038510,Drive Shoe,null,null,163
28962,12038452,Drive Shoe,null,null,72
28963,12038516,Shale Trap,null,null,140
28964,12038516,Drive Shoe,null,null,112
28965,12038517,Drive Shoe,null,null,45
28966,12038517,Shale Trap,null,null,43
28967,12038518,Drive Shoe,null,null,33
28968,12038523,Drive Shoe,null,null,98
28969,12038526,K-Packer,null,null,218
28970,12038526,K-Packer,null,null,217
28971,12038526,K-Packer,null,null,151
28972,12037140,K-Packer,null,null,139
28973,12038536,Drive Shoe,null,null,40
28974,12038539,Shale Trap,null,null,40
28975,12038540,Shale Trap,null,null,100
28976,12038541,Shale Trap,null,null,60
28977,12038542,Shale Trap,null,null,80
28978,12038549,Drive Shoe,null,null,201
28979,12038552,Drive Shoe,null,null,60
28980,12038552,Welded Ring,null,null,58
28981,12038552,Shale Trap,null,null,57
28982,12038557,Shale Trap,null,null,50
28983,12038557,K-Packer,null,null,30
28984,12038559,Drive Shoe,null,null,83
28985,12038560,Drive Shoe,null,null,78
28986,12038562,Drive Shoe,null,null,57
28987,12038565,Shale Trap,null,null,120
28988,12038565,Drive Shoe,null,null,38
28989,12038567,Drive Shoe,null,null,45
28990,12038567,Welded Ring,null,null,13
28991,12038568,Shale Trap,null,null,75
28992,12038568,Drive Shoe,null,null,39
28993,12038576,Drive Shoe,null,null,20
28994,12038107,Drive Shoe,null,null,76
28995,12038582,Drive Shoe,null,null,320
28996,12038583,Shale Trap,null,null,120
28997,12038583,Shale Trap,null,null,40
28998,12038583,Drive Shoe,null,null,18
28999,12038585,Drive Shoe,null,null,17
29000,12038586,Shale Trap,null,null,50
29001,12038586,Drive Shoe,null,null,17
29002,12024212,Shale Trap,null,null,100
29003,12024239,Shale Trap,null,null,118
29004,12038596,Drive Shoe,null,null,152
29005,12038598,Shale Trap,null,null,98
29006,12038602,K-Packer,null,null,31
29007,12038602,K-Packer,null,null,30
29008,12038602,K-Packer,null,null,11
29009,12038606,K-Packer,null,null,31
29010,12038606,K-Packer,null,null,30
29011,12038606,K-Packer,null,null,11
29012,12038608,Drive Shoe,null,null,35
29013,12038611,Welded Ring,null,null,123
29014,12038618,Drive Shoe,null,null,61
29015,12038618,K-Packer,null,null,60
29016,12038622,Drive Shoe,null,null,97
29017,12038622,K-Packer,null,null,94
29018,12038624,Shale Trap,null,null,105
29019,12038624,Drive Shoe,null,null,77
29020,12038625,Drive Shoe,null,null,71
29021,12038625,K-Packer,null,null,69
29022,12038626,Shale Trap,null,null,130
29023,12038626,Drive Shoe,null,null,127
29024,12038126,Welded Ring,null,null,167
29025,12038647,Drive Shoe,null,null,175.5
29026,12038649,Drive Shoe,null,null,134
29027,12038649,Shale Trap,null,null,133.5
29028,12038652,Welded Ring,null,null,123
29029,12038656,Shale Trap,null,null,140
29030,12038664,Drive Shoe,null,null,101
29031,12038664,Shale Trap,null,null,100.5
29032,12038667,K-Packer,null,null,108
29033,12038667,Drive Shoe,null,null,102
29034,12038508,Shale Trap,null,null,196
29035,12038508,Shale Trap,null,null,195
29036,12038508,Drive Shoe,null,null,140
29037,12038668,Shale Trap,null,null,150
29038,12038668,Shale Trap,null,null,140
29039,12038668,Drive Shoe,null,null,124
29040,12038669,Shale Trap,null,null,163
29041,12038669,Shale Trap,null,null,162
29042,12038669,K-Packer,null,null,161
29043,12036038,Shale Trap,null,null,250
29044,12038670,Drive Shoe,null,null,73
29045,12038670,Driven,null,null,76
29046,12038670,K-Packer,null,null,73
29047,12038671,Shale Trap,null,null,138
29048,12038672,Driven,null,null,50
29049,12038676,Formation Packer,null,null,41
29050,12038676,Welded Ring,null,null,39
29051,12038677,Shale Trap,null,null,135
29052,12038678,Shale Trap,null,null,27
29053,12035538,Drive Shoe,null,null,259
29054,12038680,Shale Trap,null,null,40
29055,12038682,Formation Packer,null,null,100
29056,12038682,Shale Trap,null,null,60
29057,12038682,Formation Packer,null,null,40
29058,12038686,Formation Packer,null,null,180
29059,12038686,Shale Trap,null,null,142
29060,12038686,Formation Packer,null,null,120
29061,12038688,Formation Packer,null,null,205
29062,12038689,Formation Packer,null,null,190
29063,12038689,Shale Trap,null,null,120
29064,12038689,Formation Packer,null,null,110
29065,12038690,Formation Packer,null,null,200
29066,12038690,Formation Packer,null,null,95
29067,12038690,Shale Trap,null,null,40
29068,12038691,Shale Trap,null,null,179
29069,12038692,Shale Trap,null,null,136
29070,12038693,Shale Trap,null,null,80
29071,12038694,Formation Packer,null,null,290
29072,12038694,Shale Trap,null,null,59
29073,12038694,Formation Packer,null,null,40
29074,12038695,Shale Trap,null,null,119
29075,12038696,Shale Trap,null,null,60
29076,12038698,Drive Shoe,null,null,230
29077,12038704,Driven,null,null,98
29078,12038705,Driven,null,null,78
29079,12038708,Drive Shoe,null,null,72
29080,12038708,Shale Trap,null,null,71.5
29081,12038709,Shale Trap,null,null,99
29082,12038709,Shale Trap,null,null,98
29083,12038709,Drive Shoe,null,null,36
29084,12038710,Shale Trap,null,null,159
29085,12038710,Shale Trap,null,null,158
29086,12038710,K-Packer,null,null,91
29087,12038712,Welded Ring,null,null,80
29088,12038703,K-Packer,null,null,45
29089,12038703,Driven,null,null,29
29090,12038713,K-Packer,null,null,43
29091,12038713,Driven,null,null,18
29092,12038714,Drive Shoe,null,null,40
29093,12038719,Drive Shoe,null,null,156
29094,12038722,Shale Trap,null,null,98
29095,12038723,Drive Shoe,null,null,178
29096,12038725,Shale Trap,null,null,100
29097,12038725,Drive Shoe,null,null,38
29098,12038726,Drive Shoe,null,null,123
29099,12038726,Driven,null,null,121
29100,12038734,Shale Trap,null,null,105
29101,12038734,Drive Shoe,null,null,98
29102,12038736,Shale Trap,null,null,110
29103,12038736,Drive Shoe,null,null,39
29104,12038738,Shale Trap,null,null,115
29105,12038738,Drive Shoe,null,null,37
29106,12038740,Shale Trap,null,null,80
29107,12038740,Drive Shoe,null,null,58
29108,12038741,Shale Trap,null,null,210
29109,12038741,Drive Shoe,null,null,197
29110,12038742,Shale Trap,null,null,82
29111,12038742,Shale Trap,null,null,81
29112,12038743,Drive Shoe,null,null,57
29113,12038746,Driven,null,null,58
29114,12038746,Drive Shoe,null,null,58
29115,12038747,Driven,null,null,78
29116,12038747,Drive Shoe,null,null,78
29117,12038754,Drive Shoe,null,null,175
29118,12038754,Driven,null,null,172
29119,12038756,Driven,null,null,67
29120,12038757,K-Packer,null,null,120
29121,12038757,K-Packer,null,null,119
29122,12038757,K-Packer,null,null,51
29123,12038681,Formation Packer,null,null,150
29124,12038681,Shale Trap,null,null,60
29125,12038681,Formation Packer,null,null,40
29128,12038761,Drive Shoe,null,null,65
29129,12038661,Shale Trap,null,null,95
29130,12038762,Driven,null,null,37
29131,12038762,Drive Shoe,null,null,34
29132,12038762,K-Packer,null,null,28
29133,12038773,K-Packer,null,null,42
29134,12038773,Driven,null,null,38
29135,12038773,Shale Trap,null,null,32
29136,12038773,K-Packer,null,null,32
29137,12038774,Driven,null,null,60
29138,12038774,Shale Trap,null,null,55
29139,12038774,K-Packer,null,null,44
29140,12038775,K-Packer,null,null,71
29141,12038775,Driven,null,null,60
29142,12038775,Shale Trap,null,null,55
29143,12038775,K-Packer,null,null,50
29144,12038776,Drive Shoe,null,null,187
29145,12038776,Shale Trap,null,null,186
29146,12038778,K-Packer,null,null,47
29147,12038778,Driven,null,null,18
29148,12038779,Shale Trap,null,null,40
29149,12038779,Driven,null,null,27
29150,12038779,K-Packer,null,null,66
29151,12038780,Drive Shoe,null,null,46
29152,12038780,Driven,null,null,46
29153,12038781,Driven,null,null,28
29154,12038781,Drive Shoe,null,null,28
29155,12038782,Driven,null,null,76
29156,12038783,Shale Trap,null,null,120
29157,12038783,Drive Shoe,null,null,75
29158,12038784,Shale Trap,null,null,40
29159,12038784,Driven,null,null,40
29160,12038785,Driven,null,null,100
29161,12038785,Shale Trap,null,null,100
29162,12038785,Formation Packer,null,null,130
29163,12038787,Driven,null,null,90
29164,12038787,Shale Trap,null,null,90
29165,12038788,Driven,null,null,90
29166,12038788,Shale Trap,null,null,90
29167,12038792,Shale Trap,null,null,246
29168,12038793,Driven,null,null,80
29169,12038793,Shale Trap,null,null,80
29170,12038794,Driven,null,null,40
29171,12038794,Shale Trap,null,null,40
29172,12038796,Driven,null,null,80
29173,12038796,Shale Trap,null,null,80
29174,12038795,Shale Trap,null,null,135
29175,12038795,Drive Shoe,null,null,79
29176,12038797,Driven,null,null,60
29177,12038797,Shale Trap,null,null,60
29178,12038798,Driven,null,null,40
29179,12038798,Shale Trap,null,null,40
29180,12038806,Driven,null,null,80
29181,12038806,Shale Trap,null,null,80
29182,12038712,Driven,null,null,80
29183,12038807,Shale Trap,null,null,170
29184,12038807,Shale Trap,null,null,124
29185,12038807,Shale Trap,null,null,120
29186,12038808,Driven,null,null,80
29187,12038808,Shale Trap,null,null,80
29188,12038809,Driven,null,null,80
29189,12038809,Shale Trap,null,null,80
29190,12038810,Drive Shoe,null,null,38
29191,12038772,Driven,null,null,41
29192,12038812,Driven,null,null,160
29193,12038812,Shale Trap,null,null,160
29194,12038813,Drive Shoe,null,null,99
29195,12038813,Welded Ring,null,null,20
29196,12038814,Shale Trap,null,null,200
29197,12038814,Drive Shoe,null,null,98
29198,12038816,Drive Shoe,null,null,118
29199,12038817,Drive Shoe,null,null,138
29200,12038819,Driven,null,null,65
29201,12038819,Shale Trap,null,null,65
29202,12038821,Formation Packer,null,null,100
29203,12038821,Welded Ring,null,null,59
29204,12038822,Formation Packer,null,null,80
29205,12038822,Welded Ring,null,null,74
29206,12038824,Drive Shoe,null,null,40
29207,12038823,Shale Trap,null,null,80
29208,12038823,Driven,null,null,80
29209,12038825,Driven,null,null,80
29210,12038825,Shale Trap,null,null,80
29211,12038827,Driven,null,null,80
29212,12038827,Shale Trap,null,null,80
29213,12038828,Driven,null,null,70
29214,12038828,Shale Trap,null,null,70
29215,12038830,Driven,null,null,40
29216,12038830,Shale Trap,null,null,40
29217,12038831,Driven,null,null,72
29218,12038831,Shale Trap,null,null,72
29219,12038832,Driven,null,null,50
29220,12038832,Shale Trap,null,null,50
29221,12038833,Driven,null,null,80
29222,12038833,Shale Trap,null,null,80
29223,12038835,Driven,null,null,70
29224,12038835,Shale Trap,null,null,70
29225,12038839,Shale Trap,null,null,185
29226,12038839,Drive Shoe,null,null,18
29227,12038841,Driven,null,null,50
29228,12038842,Driven,null,null,73
29229,12038849,Shale Trap,null,null,110
29230,12038849,Drive Shoe,null,null,59
29231,12038850,Shale Trap,null,null,70
29232,12038850,Drive Shoe,null,null,58
29233,12038851,Drive Shoe,null,null,79
29234,12038852,Driven,null,null,100
29235,12038853,Drive Shoe,null,null,60
29236,12038854,Drive Shoe,null,null,75
29237,12038857,Drive Shoe,null,null,71
29238,12038858,Shale Trap,null,null,140
29239,12038858,Drive Shoe,null,null,50
29240,12038859,Drive Shoe,null,null,146
29241,12038861,Drive Shoe,null,null,38
29242,12038860,Shale Trap,null,null,70
29243,12038863,Driven,null,null,53
29244,12038866,Driven,null,null,115
29245,12038869,Driven,null,null,172
29246,12038870,Driven,null,null,14
29247,12038871,Drive Shoe,null,null,134
29248,12038871,K-Packer,null,null,130
29249,12038878,Driven,null,null,40
29250,12038878,Drive Shoe,null,null,40
29251,12038879,Drive Shoe,null,null,33
29252,12038880,Shale Trap,null,null,80.5
29253,12038889,Welded Ring,null,null,135
29254,12038897,Shale Trap,null,null,284
29255,12038901,Drive Shoe,null,null,87
29256,12038902,Shale Trap,null,null,60
29257,12038902,Drive Shoe,null,null,47
29258,12038903,Drive Shoe,null,null,60
29259,12038903,K-Packer,null,null,50
29260,12038906,Shale Trap,null,null,125
29261,12038906,Drive Shoe,null,null,84
29262,12038907,Drive Shoe,null,null,39
29263,12038910,Drive Shoe,null,null,80
29264,12038910,K-Packer,null,null,79
29265,12038916,Shale Trap,null,null,170
29266,12038916,Drive Shoe,null,null,100
29267,12038918,K-Packer,null,null,220
29268,12038918,Drive Shoe,null,null,215
29269,12038918,Shale Trap,null,null,214.5
29270,12038919,Drive Shoe,null,null,60
29271,12038919,Shale Trap,null,null,59
29272,12038920,Drive Shoe,null,null,83
29273,12038920,Shale Trap,null,null,82.5
29274,12038925,Drive Shoe,null,null,12.3
29275,12038927,Drive Shoe,null,null,160
29276,12038927,Shale Trap,null,null,159.5
29277,12038883,Shale Trap,null,null,250.5
29278,12038929,Drive Shoe,null,null,117
29279,12038929,Shale Trap,null,null,116.5
29280,12038931,Drive Shoe,null,null,286
29281,12038931,Shale Trap,null,null,285.5
29282,12038932,Driven,null,null,136
29283,12038932,Drive Shoe,null,null,133
29284,12038932,K-Packer,null,null,125
29285,12038933,Drive Shoe,null,null,120
29286,12038933,Shale Trap,null,null,119.5
29287,12038934,Drive Shoe,null,null,217.5
29288,12038939,Shale Trap,null,null,150
29289,12038939,Drive Shoe,null,null,98
29290,12038940,Shale Trap,null,null,120
29291,12038940,Drive Shoe,null,null,58
29292,12038938,Drive Shoe,null,null,285
29293,12038938,Shale Trap,null,null,284.5
29294,12038941,Shale Trap,null,null,77.5
29295,12038942,Drive Shoe,null,null,216
29296,12038942,Shale Trap,null,null,215.5
29297,12038943,Driven,null,null,145
29298,12038944,Shale Trap,null,null,304.5
29299,12038946,Driven,null,null,49
29300,12038945,Drive Shoe,null,null,70.3
29301,12038947,Driven,null,null,96
29302,12038948,Drive Shoe,null,null,63.4
29303,12038949,Drive Shoe,null,null,23
29304,12038950,Drive Shoe,null,null,54
29305,12038951,Driven,null,null,135
29306,12038952,Driven,null,null,143
29307,12038954,K-Packer,null,null,100
29308,12038954,Driven,null,null,80
