WELL_MEASURES_ID,WELL_TEST_ID,WELL_COMPLETION_INTERVAL,CURRENT_WELL_USE,WELL_DEPTH,WELL_DEPTH_TEXT,WELL_COMPLETION_UNIT,DEPTH_UNIT,WELL_IN_PIT,CREATE_TIMESTAMP,CREATE_USERID
1205587,7730,null,"Agricultural (stock, irrigation)",76.2,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205589,7731,null,Domestic,136.25,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205591,11503,null,"Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205593,12046,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205595,11504,null,"Domestic and Agricultural (stock, irrigation)",47.24,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205597,12047,null,"Agricultural (stock, irrigation)",25.64,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205599,12890,null,Domestic,91.44,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205601,11155,null,"Agricultural (stock, irrigation)",12.8,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205603,6591,null,"Agricultural (stock, irrigation)",16,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205605,10750,null,Domestic,18.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205607,11246,null,"Agricultural (stock, irrigation)",12.8,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205609,10539,null,Domestic,13.7,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205611,11292,null,Domestic,25.77,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205613,5590,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205615,11864,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205617,10806,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205619,10852,null,"Agricultural (stock, irrigation)",73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205621,12891,null,Domestic,48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205623,12048,null,Domestic,30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205625,12892,null,"Domestic and Agricultural (stock, irrigation)",19.51,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205627,9926,null,Domestic,47.85,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205629,9927,null,Industrial,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205631,11826,null,"Agricultural (stock, irrigation)",60.96,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205633,6940,null,"Agricultural (stock, irrigation)",45.72,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205635,12049,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205637,10694,null,Domestic,36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205639,10853,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205641,10695,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205643,11773,null,"Agricultural (stock, irrigation)",12.19,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205645,9928,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205647,11774,null,Domestic,18.59,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205649,7732,null,Domestic,73.15,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205651,9929,null,null,null,null,null,null,No,2011-10-20T10:38:47.000Z,CONVERSION
1205653,12189,null,Domestic,27.43,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205655,11293,null,"Agricultural (stock, irrigation)",30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205657,6941,null,"Agricultural (stock, irrigation)",73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205659,10807,null,"Domestic and Agricultural (stock, irrigation)",45.72,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205661,10696,null,Industrial,24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205663,12190,null,"Domestic and Agricultural (stock, irrigation)",73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205665,7733,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205667,11827,null,Domestic,36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205669,11505,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205671,12917,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205673,9121,null,"Domestic and Agricultural (stock, irrigation)",42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205675,11156,null,Domestic,27.43,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205677,10540,null,"Domestic and Agricultural (stock, irrigation)",44.81,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205679,6592,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205683,11157,null,"Domestic and Agricultural (stock, irrigation)",48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205685,11247,null,Domestic,30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205687,7734,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205689,12191,null,Other (back-up well),22.86,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205691,10082,null,"Domestic and Agricultural (stock, irrigation)",22.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205693,10697,null,"Domestic and Agricultural (stock, irrigation)",25.91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205695,11158,null,"Domestic and Agricultural (stock, irrigation)",28.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205697,12893,null,Other,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205699,7735,null,"Domestic and Agricultural (stock, irrigation)",53.34,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205701,5591,null,"Domestic and Agricultural (stock, irrigation)",50.29,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205703,11775,null,"Domestic and Agricultural (stock, irrigation)",45.72,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205705,10808,null,Domestic,54.25,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205707,9930,null,Domestic,91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205709,10471,null,"Domestic and Agricultural (stock, irrigation)",30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205711,11865,null,Domestic,25.91,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205713,7736,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205715,10855,null,Domestic,18.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205717,6942,null,Domestic,22.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205719,12192,null,"Agricultural (stock, irrigation)",73.15,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205721,11294,null,Domestic,82.3,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205723,11248,null,"Domestic and Agricultural (stock, irrigation)",58.52,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205725,10856,null,"Agricultural (stock, irrigation)",24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205727,10541,null,Domestic,48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205729,12894,null,"Agricultural (stock, irrigation)",24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205731,7737,null,"Agricultural (stock, irrigation)",28.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205733,11776,null,"Domestic and Agricultural (stock, irrigation)",27.13,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205735,7738,null,Domestic,85.34,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205737,11828,null,"Domestic and Agricultural (stock, irrigation)",32.99,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205739,10698,null,"Domestic and Agricultural (stock, irrigation)",62.79,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205741,9931,null,Domestic,7.62,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205743,10809,null,"Agricultural (stock, irrigation)",52.49,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205745,11295,null,"Domestic and Agricultural (stock, irrigation)",51.82,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205747,11159,null,"Domestic and Agricultural (stock, irrigation)",35.19,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205749,10542,null,"Agricultural (stock, irrigation)",91.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205751,11296,null,Domestic,60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205753,6593,null,Other,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205755,10857,null,Industrial,18.29,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205757,7739,null,Domestic,27.43,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205759,10472,null,"Domestic and Agricultural (stock, irrigation)",30.48,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205761,9932,null,Domestic/Livestock,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205763,11866,null,Domestic,64.01,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205765,12050,null,"Agricultural (stock, irrigation)",50.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205767,10699,null,Domestic,78.03,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205769,9933,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205771,11297,null,Domestic,35.05,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205773,10473,null,Domestic,47.24,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205775,12895,null,Domestic,42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205777,9934,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205779,12051,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205781,10083,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205783,10543,null,Domestic,57,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205785,10751,null,Domestic,43,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205787,11506,null,"Agricultural (stock, irrigation)",50.6,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205789,11507,null,"Domestic and Agricultural (stock, irrigation)",73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205791,12918,null,"Domestic and Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205793,6943,null,"Domestic and Agricultural (stock, irrigation)",33.53,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205795,12193,null,Domestic,48.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205797,12919,null,"Agricultural (stock, irrigation)",51.82,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205799,5592,null,"Domestic and Agricultural (stock, irrigation)",59.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205801,7740,null,Domestic,39.93,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205803,12194,null,"Domestic and Agricultural (stock, irrigation)",45.72,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205805,10084,null,"Domestic and Agricultural (stock, irrigation)",91.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205807,5593,null,"Domestic and Agricultural (stock, irrigation)",26.5,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205809,6594,null,"Agricultural (stock, irrigation)",35.05,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205811,5594,null,Domestic,56.08,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205813,7741,null,Domestic,91.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205815,11160,null,"Domestic and Agricultural (stock, irrigation)",82.3,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205817,10085,null,"Agricultural (stock, irrigation)",35.05,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205819,12052,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205821,11298,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205823,11249,null,"Agricultural (stock, irrigation)",42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205825,10752,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205827,11250,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205829,12896,null,"Domestic and Agricultural (stock, irrigation)",49.68,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205831,11877,null,Other,73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205833,6595,null,Domestic,28.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205835,10753,null,"Agricultural (stock, irrigation)",null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1205837,11251,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205839,11161,null,Domestic,2.74,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205841,10474,null,"Domestic and Agricultural (stock, irrigation)",30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205843,10475,null,Industrial,35.05,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205845,10810,null,"Domestic and Agricultural (stock, irrigation)",23.77,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205847,10476,null,Domestic,45.72,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205849,9122,null,Domestic,67.06,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205851,12920,null,Domestic,42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205853,7742,null,"Agricultural (stock, irrigation)",39.62,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205855,11867,null,"Agricultural (stock, irrigation)",79.25,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205857,11508,null,Domestic,22.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205859,11252,null,Domestic,26.82,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205861,11299,null,Domestic,73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205863,5595,null,Domestic,59.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205865,11868,null,Domestic,64.01,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205867,11300,null,Domestic,56.39,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205873,10858,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205875,10086,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205877,10811,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205879,9123,null,Domestic,null,null,null,null,null,2011-10-20T10:38:47.710Z,CONVERSION
1205881,11777,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205883,9124,null,"Domestic and Agricultural (stock, irrigation)",24.38,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205885,6944,null,Domestic,65.53,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205887,11778,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205889,11162,null,"Domestic and Agricultural (stock, irrigation)",42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205891,10087,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205893,11878,null,Domestic,30.48,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205895,11869,null,Domestic,17.37,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205897,12921,null,"Domestic and Agricultural (stock, irrigation)",60.96,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205899,10544,null,"Domestic and Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205901,11253,null,Domestic,41.45,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205903,6596,null,"Domestic and Agricultural (stock, irrigation)",68.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205905,12053,null,"Domestic and Agricultural (stock, irrigation)",30.48,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205907,11301,null,"Domestic and Agricultural (stock, irrigation)",59.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205909,9935,null,"Domestic and Agricultural (stock, irrigation)",54.86,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205911,11779,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205913,7743,null,Other,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205915,12195,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205917,10754,null,Domestic,null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205919,10812,null,Domestic,14.02,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205921,11163,null,Domestic,null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205923,6945,null,Domestic,42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205925,6946,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205927,6597,null,"Domestic and Agricultural (stock, irrigation)",35.05,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205929,12922,null,Domestic,46.02,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205931,11254,null,Domestic,42.67,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205933,12054,null,"Domestic and Agricultural (stock, irrigation)",22.86,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205935,10545,null,"Domestic and Agricultural (stock, irrigation)",36.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205937,11879,null,Domestic,67.06,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205939,12196,null,Domestic,73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205941,11780,null,Domestic,51.82,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205943,12197,null,Domestic,54.56,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205945,7744,null,"Domestic and Agricultural (stock, irrigation)",50.29,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205947,9936,null,"Agricultural (stock, irrigation)",24.38,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205949,10813,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205951,12198,null,Domestic,68.58,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205953,9937,null,"Domestic and Agricultural (stock, irrigation)",null,null,null,null,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205955,5596,null,Domestic,73.15,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205957,12897,null,Domestic,21.34,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205959,9938,null,"Agricultural (stock, irrigation)",91.44,null,null,metres,No,2011-10-20T10:38:47.710Z,CONVERSION
1205961,10859,null,"Agricultural (stock, irrigation)",null,null,null,null,No,2011-10-20T10:38:47.710Z,CONVERSION
1205963,12898,null,"Agricultural (stock, irrigation)",15.24,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
1205965,11509,null,"Domestic and Agricultural (stock, irrigation)",45.72,null,null,metres,Yes,2011-10-20T10:38:47.710Z,CONVERSION
