WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
11513,null,225748,null,52.228411,-113.548637,null,32,NW,37,25,4,null,null,4 m north of house,NW-32-037-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11514,null,null,null,51.980065,-113.76044,null,2,NW,35,27,4,1987,null,2 m south of house,NW-02-035-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11515,null,null,null,51.587436,-111.552645,null,24,NE,30,12,4,null,null,Between wood shop and steel shop,NE-24-030-12-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11516,null,null,null,52.755407,-112.921209,null,36,NW,43,21,4,null,null,5 m SE of house,NW-36-043-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11517,null,287295,null,51.0748,-113.494617,null,25,NE,24,25,4,1997,null,20 m east of house by fence,NE-25-024-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11518,null,112865,null,51.212812,-113.267261,null,15,SE,26,24,4,1974,null,East of house in pump house,SE-15-026-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11519,null,155688,null,51.199792,-113.329237,null,8,SW,26,24,4,1991,null,southeast of house,SW-08-026-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11520,null,null,null,51.213,-113.315885,null,17,SE,26,24,4,null,null,west side of house,SE-17-026-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11521,null,null,null,51.065558,-113.5191,null,23,NE,24,26,4,null,null,west of house in pig barn,NE-23-024-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11522,null,134540,null,50.946337,-112.845476,null,10,NE,23,21,4,1989,null,1/4 mile west of house,NE-10-023-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11523,null,111821,null,50.918001,-113.399281,null,33,NE,22,25,4,1989,null,50 m northeast of house,NE-33-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11524,null,null,null,52.393477,-113.74424,null,31,SW,39,26,4,null,null,null,SW-31-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11525,null,null,null,52.394067,-113.74632,null,31,SW,39,26,4,1946,null,In pump house,SW-31-039-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11526,null,186900,null,51.327499,-112.957731,null,19,NW,27,21,4,1976,null,5 m south of trailer,NW-19-027-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11527,null,252542,null,50.922104,-113.390456,null,2,SW,23,25,4,1985,null,6.5 m NE of hall,SW-02-023-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11528,null,null,null,51.038249,-113.299982,null,16,SW,24,24,4,null,null,In beige house behind pump house,SW-16-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11529,null,null,null,51.095495,-113.481148,null,31,NW,24,25,4,null,null,5 m west of house,NW-31-024-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11530,null,null,null,51.009453,-113.329708,null,5,SW,24,24,4,null,null,Under pumphouse ~3 m off NW corner of house,SW-05-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11531,null,123554,null,51.314178,-112.987141,null,14,NE,27,22,4,1987,null,15 m west of pumphouse,NE-14-027-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11532,null,157736,null,51.671426,-113.054821,null,21,NE,31,22,4,null,null,3 m east of house in pit,NE-21-031-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11533,null,null,null,51.635377,-113.123744,null,12,SE,31,23,4,null,null,2 m east of house,SE-12-031-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11534,null,null,null,51.779152,-112.604071,null,27,NE,32,19,4,null,null,35 m east of house,NE-27-032-19-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11535,null,293522,null,51.224449,-113.239931,null,14,NE,26,24,4,2000,null,Well approximately 10 m west of house,NE-14-026-24-W4,925,metres,2011-10-20T10:38:47.710Z,CONVERSION
11536,null,112863,null,51.220817,-113.238939,null,14,NE,26,24,4,1981,null,1m north of barn,NE-14-026-24-W4,930,metres,2011-10-20T10:38:47.710Z,CONVERSION
11537,null,112864,null,51.221355,-113.238564,null,14,NE,26,24,4,1981,null,"1 m south of house under deck, off set pit.",NE-14-026-24-W4,926,metres,2011-10-20T10:38:47.710Z,CONVERSION
11538,null,296469,null,50.900963,-113.409469,null,28,NE,22,25,4,1999,null,About 3 m east of house,NE-28-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11539,null,135912,null,51.917917,-112.852946,null,13,SW,34,21,4,1988,null,Well is next to second gate on access road.,SW-13-034-21-W4,822,metres,2011-10-20T10:38:47.710Z,CONVERSION
11540,null,1476018,null,50.881805,-113.553673,null,21,SW,22,26,4,2008,null,Approximately 3.0 m north of living quarters.,SW-21-022-26-W4,1006,metres,2011-10-20T10:38:47.710Z,CONVERSION
11541,null,null,null,51.187062,-112.970691,null,2,SW,26,22,4,2004,null,Aprroximately 1.5 m from the NE corner of the barn.,SW-02-026-22-W4,915,metres,2011-10-20T10:38:47.710Z,CONVERSION
11542,null,null,null,52.325757,-113.314559,null,6,NW,39,23,4,null,null,Well approximately 25 m from property access point.,NW-06-039-23-W4,838,metres,2011-10-20T10:38:47.710Z,CONVERSION
11543,null,null,null,51.075106,-113.078968,null,25,NE,24,23,4,2009,null,Approximately 10 m SE of house.,NE-25-024-23-W4,900,metres,2011-10-20T10:38:47.710Z,CONVERSION
11544,null,151090,null,52.546565,-113.073193,null,23,NW,41,22,4,1990,null,Approximately 25 m southwest of shop.,NW-23-041-22-W4,847,metres,2011-10-20T10:38:47.710Z,CONVERSION
11545,null,null,null,51.94632,-112.86803,null,26,SE,34,21,4,null,null,"Pasture well west of well location, north of corrals i n trees",SE-26-034-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11546,null,null,null,51.93963,-112.86407,null,23,NE,34,21,4,null,null,South  corrals beside dugout,NE-23-034-21-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11547,null,251353,null,51.28016,-113.73107,null,3,NW,27,27,4,1979,null,Approx. 21 metres North of house in green shop (House Well),NW-03-027-27-W4,980,metres,2011-10-20T10:38:47.710Z,CONVERSION
11548,null,null,null,51.28016,-113.73067,null,3,NW,27,27,4,1920,null,Approx. 44 metres Northeast of house in pump shed (Barn Well),NW-03-027-27-W4,980,metres,2011-10-20T10:38:47.710Z,CONVERSION
11549,null,null,null,52.652367,-113.480981,null,36,SW,42,25,4,1980,null,15 m SW of house,SW-36-042-25-W4,823,metres,2011-10-20T10:38:47.710Z,CONVERSION
11550,null,97798,null,52.684125,-113.485844,null,7,SW,43,24,4,1986,null,6 m east of house,SW-07-043-24-W4,832,metres,2011-10-20T10:38:47.710Z,CONVERSION
11551,null,null,null,52.686498,-113.483316,null,7,SW,43,24,4,1999,null,35 m west of barn,SW-07-043-24-W4,825,metres,2011-10-20T10:38:47.710Z,CONVERSION
11552,null,294567,null,52.2927,-113.45248,null,25,SW,38,25,4,2000,null,Approx. 7 metres East of house at fence (House Well),SW-25-038-25-W4,888,metres,2011-10-20T10:38:47.710Z,CONVERSION
11553,null,157744,null,51.8083,-112.95259,null,5,NW,33,21,4,1980,null,50 feet southeast of house,NW-05-033-21-W4,832,metres,2011-10-20T10:38:47.710Z,CONVERSION
11554,null,1245114,null,51.53298,-113.7979,4,6,SW,30,27,4,2005,null,South end of pasture inside a large Tire/Trough,4-06-030-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11555,null,null,null,51.5311,-113.80802,null,36,NE,29,28,4,1995,null,10 meters east of residence under a wishing well.,NE-36-029-28-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11556,null,null,null,51.54402,-113.41203,null,2,NE,30,25,4,2006,null,"Approx. 450 metres West of RNG Rd 251 and 1170 metres North of TWP Rd 300, in field inside wood fenc",NE-02-030-25-W4,864,metres,2011-10-20T10:38:47.710Z,CONVERSION
11557,null,122294,null,51.041854,-113.075581,null,13,SE,24,23,4,1969,null,Well pit about 20 m north of house,SE-13-024-23-W4,896,metres,2011-10-20T10:38:47.710Z,CONVERSION
11558,null,1650102,null,51.941122,-112.844634,null,25,SE,34,21,4,2008,null,Approximately 200 m from land access point,SE-25-034-21-W4,814,metres,2011-10-20T10:38:47.710Z,CONVERSION
11559,null,95675,null,52.551651,-113.103953,null,28,SE,41,22,4,1973,null,Well is located in the barn near the east wall,SE-28-041-22-W4,877,metres,2011-10-20T10:38:47.710Z,CONVERSION
11560,null,95670,null,52.551084,-113.098453,null,27,SW,41,22,4,1975,null,Pit well located in old house under basement stairs. No access.,SW-27-041-22-W4,865,metres,2011-10-20T10:38:47.710Z,CONVERSION
11561,null,95672,null,52.551703,-113.095459,null,27,SW,41,22,4,1985,null,Approximately 15 m west of new house,SW-27-041-22-W4,857,metres,2011-10-20T10:38:47.710Z,CONVERSION
11562,null,null,null,51.088059,-113.098956,null,35,SE,24,23,4,null,null,Well in shed about 15 m south of the house,SE-35-024-23-W4,958,metres,2011-10-20T10:38:47.710Z,CONVERSION
11563,null,97375,null,52.325946,-113.338257,null,1,NW,39,24,4,1946,null,Approximately 20 m northwest of house,NW-01-039-24-W4,848,metres,2011-10-20T10:38:47.710Z,CONVERSION
11564,null,null,null,51.038831,-113.020212,null,16,SW,24,22,4,null,null,20 meters northwest of house,SW-16-024-22-W4,891,metres,2011-10-20T10:38:47.710Z,CONVERSION
11565,null,1475086,null,51.071173,-113.630657,null,30,SW,24,26,4,2004,null,282 meters east of RR 270,SW-30-024-26-W4,998,metres,2011-10-20T10:38:47.710Z,CONVERSION
11566,null,113335,null,51.133125,-113.585159,null,16,NW,25,26,4,1988,null,Approximately 20 meters south of shed,NW-16-025-26-W4,960,metres,2011-10-20T10:38:47.710Z,CONVERSION
11567,null,null,null,51.133834,-113.585656,null,16,NW,25,26,4,null,null,In basement of house.,NW-16-025-26-W4,960,metres,2011-10-20T10:38:47.710Z,CONVERSION
11568,null,1240116,null,51.20591,-113.771,null,7,NW,26,27,4,2003,null,Approx. 6 metres north of the residence (HOUSE WELL),NW-07-026-27-W4,1047,metres,2011-10-20T10:38:47.710Z,CONVERSION
11569,null,247368,null,51.24054,-113.52773,null,23,NE,26,26,4,1994,null,Approx. 10 metres west of the residence (FARM WELL),NE-23-026-26-W4,956,metres,2011-10-20T10:38:47.710Z,CONVERSION
11570,null,247388,null,51.24051,-113.519,null,23,NE,26,26,4,1994,null,Approx. 20 metres northeast of the residence (HOUSE WELL),NE-23-026-26-W4,940,metres,2011-10-20T10:38:47.710Z,CONVERSION
11571,null,122323,null,51.081457,-113.192579,null,30,NE,24,23,4,1988,null,"14 meters northwest of pumphouse, 3 meters east of lean-to",NE-30-024-23-W4,917,metres,2011-10-20T10:38:47.710Z,CONVERSION
11572,null,null,null,51.00171,-113.70154,null,34,NW,23,27,4,null,null,Approx. 30 metres Southeast of house in Northwest corner of South shop (Shop Well),NW-34-023-27-W4,1017,metres,2011-10-20T10:38:47.710Z,CONVERSION
11573,null,111890,null,50.524306,-113.254361,null,28,NW,22,26,4,1962,null,In basement,NW-28-022-26-W4,1020,metres,2011-10-20T10:38:47.710Z,CONVERSION
11574,null,1200380,null,52.525008,-113.253876,null,16,SE,41,23,4,2007,null,10 meters east of the new house,SE-16-041-23-W4,897,metres,2011-10-20T10:38:47.710Z,CONVERSION
11575,null,252611,null,50.937403,-113.398798,null,11,SW,23,25,4,1986,null,Approx. 15 m. north of house,SW-11-023-25-W4,978,metres,2011-10-20T10:38:47.710Z,CONVERSION
11576,null,93002,null,52.524306,-113.254361,null,16,SE,41,23,4,1955,null,"South side of barn, about 100 m south of house",SE-16-041-23-W4,884,metres,2011-10-20T10:38:47.710Z,CONVERSION
11577,null,112621,null,51.152635,-113.232847,null,24,NW,25,24,4,1989,null,Approx. 75 m. southwest of pumphouse,NW-24-025-24-W4,1013,metres,2011-10-20T10:38:47.710Z,CONVERSION
11578,null,286264,null,50.981179,-113.612442,null,30,SE,23,26,4,1996,null,Approx. 205 m. east of house,SE-30-023-26-W4,1017,metres,2011-10-20T10:38:47.710Z,CONVERSION
11579,null,123495,null,51.319161,-112.628326,null,21,SW,27,19,4,1921,null,10 m south of house,SW-21-027-19-W4,855,metres,2011-10-20T10:38:47.710Z,CONVERSION
11580,null,123488,null,51.312692,-112.652304,null,17,NW,27,19,4,1979,null,50 m east of house,NW-17-027-19-W4,864,metres,2011-10-20T10:38:47.710Z,CONVERSION
11581,null,123461,null,51.289219,-112.632587,null,8,SE,27,19,4,1960,null,75 m south of house,SE-08-027-19-W4,878,metres,2011-10-20T10:38:47.710Z,CONVERSION
11582,null,99432,null,52.404377,-113.743708,null,31,NW,39,26,4,1966,null,75 m south of house,NW-31-039-26-W4,847,metres,2011-10-20T10:38:47.710Z,CONVERSION
11583,null,286904,null,52.857141,-113.243972,null,2,NW,45,23,4,1997,null,15 m east of house,NW-02-045-23-W4,765,metres,2011-10-20T10:38:47.710Z,CONVERSION
11584,null,299538,null,52.863807,-113.242816,null,11,SW,45,23,4,2002,null,15 m east of house,SW-11-045-23-W4,764,metres,2011-10-20T10:38:47.710Z,CONVERSION
11585,null,null,null,52.858629,-113.24656,null,10,SE,45,23,4,null,null,40 m west of house in pumphouse,SE-10-045-23-W4,768,metres,2011-10-20T10:38:47.710Z,CONVERSION
11586,null,273740,null,52.40518,-113.744008,null,6,SW,40,26,4,1930,null,25 m NW of house,SW-06-040-26-W4,851,metres,2011-10-20T10:38:47.710Z,CONVERSION
11587,null,40634,null,50.967747,-113.339056,null,19,SE,23,24,4,2002,null,Approx. 15 m. south of pumphouse,SE-19-023-24-W4,946,metres,2011-10-20T10:38:47.710Z,CONVERSION
11588,null,252598,null,50.950224,-113.445805,null,9,NW,23,25,4,1989,null,Approx. 15 m. west of pumphouse,NW-09-023-25-W4,976,metres,2011-10-20T10:38:47.710Z,CONVERSION
11589,null,252655,null,50.950954,-113.456053,null,17,SE,23,25,4,1978,null,Approx. 30 m. southwest of house,SE-17-023-25-W4,992,metres,2011-10-20T10:38:47.710Z,CONVERSION
11590,null,141019,null,51.387613,-113.201839,null,17,SE,28,23,4,1978,null,15 m southeast of garage,SE-17-028-23-W4,939,metres,2011-10-20T10:38:47.710Z,CONVERSION
11591,null,252656,null,50.951341,-113.45173,null,17,SE,23,25,4,1980,null,approx. 12 m north of house,SE-17-023-25-W4,955,metres,2011-10-20T10:38:47.710Z,CONVERSION
11592,null,1305231,null,50.917637,-113.456546,null,31,NW,22,25,4,2008,null,Approx. 20 m. north of house,NW-31-022-25-W4,978,metres,2011-10-20T10:38:47.710Z,CONVERSION
11593,null,296501,null,51.045012,-113.517855,null,14,SE,24,26,4,2001,null,Approx. 35 m. northwest of house,SE-14-024-26-W4,983,metres,2011-10-20T10:38:47.710Z,CONVERSION
11594,null,252555,null,50.932291,-113.444864,null,4,NW,23,25,4,1976,null,1 meter southwest of shop,NW-04-023-25-W4,987,metres,2011-10-20T10:38:47.710Z,CONVERSION
11595,null,252562,null,50.932817,-113.447667,null,5,NE,23,25,4,1974,null,approx. 9 m NW of house,NE-05-023-25-W4,985,metres,2011-10-20T10:38:47.710Z,CONVERSION
11596,null,null,null,51.145069,-113.412655,null,22,SW,25,25,4,null,null,in pit in pump house south of house,SW-22-025-25-W4,917,metres,2011-10-20T10:38:47.710Z,CONVERSION
11597,null,1475208,null,51.074329,-113.421922,null,27,NW,24,25,4,2005,null,about 15 meters SE of house,NW-27-024-25-W4,959,metres,2011-10-20T10:38:47.710Z,CONVERSION
11598,null,1475059,null,51.32365,-113.62743,null,20,NW,27,26,4,2002,null,Approx. 15 metres Southeast of shop (House Well),NW-20-027-26-W4,935,metres,2011-10-20T10:38:47.710Z,CONVERSION
11599,null,152551,null,51.39107,-113.47057,null,16,SW,28,25,4,1990,null,Approx. 2 metres West of kitchen (Skydive Well),SW-16-028-25-W4,955,metres,2011-10-20T10:38:47.710Z,CONVERSION
11600,null,141090,null,51.38946,-113.47043,null,16,SW,28,25,4,1984,null,Approx. 1 metre South of house (Airport Well),SW-16-028-25-W4,925,metres,2011-10-20T10:38:47.710Z,CONVERSION
11601,null,null,null,52.46431,-113.257752,null,28,SW,40,23,4,null,null,"EAST OF CORRALS, IN PIT",SW-28-040-23-W4,826,metres,2011-10-20T10:38:47.710Z,CONVERSION
11602,null,275095,null,52.462513,-113.243041,null,22,NW,40,23,4,1960,null,Basement of house - used to be a well pit,NW-22-040-23-W4,859,metres,2011-10-20T10:38:47.710Z,CONVERSION
11603,null,275631,null,52.470747,-113.245065,null,28,NE,40,23,4,1976,null,"IN PIT, SOUTH OF HOUSE",NE-28-040-23-W4,846,metres,2011-10-20T10:38:47.710Z,CONVERSION
11604,null,null,null,51.475577,-113.66287,null,13,SE,29,27,4,null,null,Well is located east of barn,SE-13-029-27-W4,965,metres,2011-10-20T10:38:47.710Z,CONVERSION
11605,null,null,null,52.028335,-113.753819,3,26,SW,35,27,4,null,1990's,Larry Rankin,3-26-035-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11606,null,null,null,51.941748,-112.825208,15,19,NE,34,20,4,1998,null,null,15-19-034-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11607,null,null,null,52.381633,-113.577839,null,29,SW,39,25,4,null,null,null,SW-29-039-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11608,null,169242,null,50.156308,-113.322523,null,10,SE,14,25,4,null,null,10 m from road on edge of cattle pasture,SE-10-014-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11609,null,248920,null,50.389186,-113.499218,null,34,SW,16,26,4,null,null,6 m NE of house in red shack,SW-34-016-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11610,null,247815,null,50.426645,-113.417959,null,18,SE,17,25,4,null,null,3 m east of house in pit,SE-18-017-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11611,null,null,null,52.578346,-113.470128,null,36,NE,41,25,4,null,null,1 m west of pump house,NE-36-041-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11612,null,null,null,52.533907,-113.530377,13,15,NW,41,25,4,1987,null,40 m south of house on lawn,13-15-041-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11613,null,135526,null,51.911648,-113.180556,null,15,SE,34,23,4,null,null,6 m east of house,SE-15-034-23-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11614,null,null,null,51.491834,-112.958987,null,24,SE,29,22,4,null,null,pit between the two houses,SE-24-029-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11615,null,null,null,52.650038,-113.456056,null,30,NW,42,24,4,null,null,120 m NE of house in pit,NW-30-042-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11616,null,null,null,52.626654,-113.45884,5,19,SW,42,25,4,1990,null,15 m east of house,5-19-042-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11617,null,null,null,52.141267,-112.865683,null,31,NW,36,20,4,null,null,25 m NW of house,NW-31-036-20-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11618,null,229362,null,51.640953,-113.726052,null,11,SW,31,27,4,1985,null,50 m E of residence,SW-11-031-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11619,null,232345,null,52.845807,-113.196267,null,6,SW,45,22,4,null,27/10/1975,Beckett Drilling Ltd.,SW-06-045-22-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11620,null,291653,null,52.034487,-113.834282,null,29,NW,35,27,4,null,null,3 m north of house on lawn,NW-29-035-27-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11621,null,null,null,52.582097,-113.536637,1,4,SE,42,25,4,null,null,null,1-04-042-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11622,null,259083,null,52.593574,-113.460456,16,1,NE,42,25,4,null,null,null,16-01-042-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11623,null,null,null,52.60698,-113.533245,null,9,NE,42,25,4,null,null,60m north of concrete barn in crop field,NE-09-042-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11624,null,277664,null,52.840262,-113.645963,null,36,NW,44,26,4,null,null,75 m north of barn in pump house,NW-36-044-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11625,null,null,null,50.875146,-113.396965,null,15,NW,22,25,4,null,null,In red pumphouse 30 m W of old barn,NW-15-022-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11626,null,277072,null,52.840163,-113.631033,null,31,NW,44,25,4,null,null,35 m SE of house in pit,NW-31-044-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11627,null,null,null,52.273135,-113.492228,null,15,NE,38,25,4,null,null,30 m south of house in pit in white pump house,NE-15-038-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11628,null,null,null,52.464541,-113.508374,null,27,SE,40,25,4,null,null,15m north of home,SE-27-040-25-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11629,null,111874,null,50.870193,-113.561483,null,17,SE,22,26,4,1989,null,"West of house, 4 m away",SE-17-022-26-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
11630,null,122569,null,51.07117,-113.226569,null,25,SW,24,24,4,1980,null,Approx. 3 m north of house,SW-25-024-24-W4,null,metres,2011-10-20T10:38:47.710Z,CONVERSION
